Timestamp,Function,Input,Execution Time (s),CPU Usage (%),CPU Frequency (GHz),Number of Logical Cores,Number of Physical Cores,Memory Usage (MB),Memory Usage (%),Memory Available (MB),Host Total Memory (MB)
23/06/2025 21:00,YOLOv8,input2.jpg,14.55,45.14,2.79,4,4,1016.98,26.32,2846.36,3863.34
23/06/2025 21:01,YOLOv8,input2.jpg,15.79,52.51,2.79,4,4,1050.85,27.2,2812.49,3863.34
23/06/2025 21:01,YOLOv8,input.jpg,17.56,43.78,2.79,4,4,949.95,24.59,2913.39,3863.34
23/06/2025 21:01,YOLOv8,input.jpg,16.58,48.84,2.79,4,4,1065.23,27.57,2798.11,3863.34
23/06/2025 21:02,YOLOv8,input.jpg,15.65,50.8,2.79,4,4,947.9,24.54,2915.44,3863.34
23/06/2025 21:02,YOLOv8,input.jpg,13.69,56.78,2.79,4,4,1124.35,29.1,2738.99,3863.34
23/06/2025 21:02,YOLOv8,input.jpg,16.16,41.36,2.79,4,4,1083.66,28.05,2779.68,3863.34
23/06/2025 21:02,YOLOv8,input.jpg,13.53,51.39,2.79,4,4,1052.81,27.25,2810.53,3863.34
23/06/2025 21:03,YOLOv8,input.jpg,14.02,34.28,2.79,4,4,471.5,12.2,3391.84,3863.34
23/06/2025 21:03,YOLOv8,input.jpg,13.85,56.18,2.79,4,4,1111.75,28.78,2751.59,3863.34
23/06/2025 21:03,YOLOv8,input.jpg,17.44,41.06,2.79,4,4,1046.28,27.08,2817.06,3863.34
23/06/2025 21:03,YOLOv8,input.jpg,14.75,54.56,2.79,4,4,1084.58,28.07,2778.76,3863.34
23/06/2025 21:04,YOLOv8,input1.jpg,14.95,58.46,2.79,4,4,1164.88,30.15,2698.46,3863.34
23/06/2025 21:04,YOLOv8,input1.jpg,14.52,45.51,2.79,4,4,1055.96,27.33,2807.38,3863.34
23/06/2025 21:04,YOLOv8,input1.jpg,15,56.11,2.79,4,4,1124.24,29.1,2739.1,3863.34
23/06/2025 21:04,YOLOv8,input1.jpg,15.64,50.7,2.79,4,4,1004.16,25.99,2859.18,3863.34
23/06/2025 21:05,YOLOv8,input1.jpg,15.83,54.26,2.79,4,4,1155.89,29.92,2707.45,3863.34
23/06/2025 21:05,YOLOv8,input1.jpg,15.26,37.01,2.79,4,4,1078.72,27.92,2784.62,3863.34
23/06/2025 21:05,YOLOv8,input1.jpg,16.89,57.59,2.79,4,4,1108.68,28.7,2754.66,3863.34
23/06/2025 21:05,YOLOv8,input1.jpg,15.55,50.56,2.79,4,4,1067.77,27.64,2795.57,3863.34
23/06/2025 21:06,YOLOv8,input1.jpg,18.15,39.32,2.79,4,4,1022.77,26.47,2840.57,3863.34
23/06/2025 21:06,YOLOv8,input1.jpg,15.51,51.96,2.79,4,4,1089.47,28.2,2773.87,3863.34
23/06/2025 21:06,YOLOv8,input2.jpg,14.67,54.76,2.79,4,4,1123.64,29.08,2739.7,3863.34
23/06/2025 21:07,YOLOv8,input2.jpg,15.53,44.5,2.79,4,4,1006.63,26.06,2856.71,3863.34
23/06/2025 21:07,YOLOv8,input2.jpg,16.67,49.64,2.79,4,4,864.57,22.38,2998.77,3863.34
23/06/2025 21:07,YOLOv8,input2.jpg,14.43,48.96,2.79,4,4,1104.37,28.59,2758.97,3863.34
23/06/2025 21:07,YOLOv8,input2.jpg,17.13,37.6,2.79,4,4,879.34,22.76,2984,3863.34
23/06/2025 21:08,YOLOv8,input2.jpg,14.42,43.81,2.79,4,4,949.76,24.58,2913.58,3863.34
23/06/2025 21:08,YOLOv8,input2.jpg,14.46,43.69,2.79,4,4,1016.72,26.32,2846.62,3863.34
23/06/2025 21:08,YOLOv8,input2.jpg,16,29.97,2.79,4,4,304.54,7.88,3558.8,3863.34
23/06/2025 21:08,YOLOv8,input2.jpg,14.93,55.48,2.79,4,4,1150.86,29.79,2712.48,3863.34
23/06/2025 21:09,YOLOv8,input2.jpg,16.64,49.39,2.79,4,4,1032.66,26.73,2830.68,3863.34
